shipment_id,order_id,carrier,tracking_no,shipped_at,delivered_at,status
322,652,BlueDart,BL-0000652,2024-12-21 07:28:43,2024-12-23 07:28:43,Delivered
323,654,Delhivery,DE-0000654,2024-04-24 05:56:24,2024-04-29 05:56:24,Delivered
324,655,XpressBees,XP-0000655,2025-08-29 03:42:10,,Shipped
325,657,XpressBees,XP-0000657,2025-06-24 21:32:44,2025-06-28 21:32:44,Delivered
326,659,XpressBees,XP-0000659,2024-10-05 01:54:33,2024-10-07 01:54:33,Delivered
327,662,Delhivery,DE-0000662,2024-06-06 21:44:44,,Shipped
328,664,XpressBees,XP-0000664,2024-02-10 20:06:31,2024-02-13 20:06:31,Delivered
329,665,DTDC,DT-0000665,2024-08-28 17:44:15,2024-09-01 17:44:15,Delivered
330,667,Delhivery,DE-0000667,2024-08-01 17:43:08,2024-08-06 17:43:08,Delivered
331,668,BlueDart,BL-0000668,2025-07-10 21:58:43,2025-07-15 21:58:43,Delivered
332,669,EcomExpress,EC-0000669,2024-09-20 03:37:43,2024-09-22 03:37:43,Delivered
333,674,XpressBees,XP-0000674,2024-05-21 14:22:55,2024-05-25 14:22:55,Delivered
334,675,EcomExpress,EC-0000675,2025-01-27 11:17:49,2025-01-31 11:17:49,Delivered
335,677,XpressBees,XP-0000677,2025-05-30 04:44:16,,Shipped
336,678,Delhivery,DE-0000678,2024-03-31 21:54:57,,Shipped
337,680,XpressBees,XP-0000680,2024-05-24 05:57:04,2024-05-29 05:57:04,Delivered
338,691,DTDC,DT-0000691,2024-08-05 18:50:19,2024-08-07 18:50:19,Delivered
339,694,BlueDart,BL-0000694,2024-01-30 02:33:40,,Shipped
340,695,EcomExpress,EC-0000695,2025-08-10 00:02:21,,Shipped
341,696,Delhivery,DE-0000696,2024-01-06 01:33:43,2024-01-10 01:33:43,Delivered
342,698,BlueDart,BL-0000698,2024-02-20 17:32:56,,Shipped
343,699,BlueDart,BL-0000699,2025-05-18 23:02:32,2025-05-19 23:02:32,Delivered
344,700,XpressBees,XP-0000700,2024-09-10 04:11:23,2024-09-12 04:11:23,Delivered
345,701,Delhivery,DE-0000701,2024-01-28 19:39:13,,Shipped
346,702,BlueDart,BL-0000702,2025-01-30 17:36:53,2025-02-03 17:36:53,Delivered
347,703,XpressBees,XP-0000703,2025-05-12 00:19:28,2025-05-16 00:19:28,Delivered
348,704,EcomExpress,EC-0000704,2025-02-12 07:13:28,2025-02-13 07:13:28,Delivered
349,706,BlueDart,BL-0000706,2025-09-01 13:48:27,2025-09-05 13:48:27,Delivered
350,707,BlueDart,BL-0000707,2024-03-31 01:53:53,,Shipped
351,708,DTDC,DT-0000708,2024-07-05 19:08:08,2024-07-07 19:08:08,Delivered
352,709,XpressBees,XP-0000709,2025-03-05 12:09:07,2025-03-10 12:09:07,Delivered
353,710,EcomExpress,EC-0000710,2025-07-12 05:17:30,2025-07-15 05:17:30,Delivered
354,713,EcomExpress,EC-0000713,2025-03-30 13:40:20,,Shipped
355,716,XpressBees,XP-0000716,2024-02-11 18:58:21,,Shipped
356,719,BlueDart,BL-0000719,2025-01-22 08:03:28,2025-01-27 08:03:28,Delivered
357,721,XpressBees,XP-0000721,2024-07-24 05:39:35,2024-07-27 05:39:35,Delivered
358,723,DTDC,DT-0000723,2024-05-21 10:10:36,,Shipped
359,724,DTDC,DT-0000724,2025-02-28 22:41:32,,Shipped
360,728,DTDC,DT-0000728,2024-09-05 04:00:09,2024-09-08 04:00:09,Delivered
361,729,BlueDart,BL-0000729,2025-07-29 14:00:10,,Shipped
362,730,Delhivery,DE-0000730,2024-07-28 14:48:11,2024-07-29 14:48:11,Delivered
363,734,BlueDart,BL-0000734,2025-01-22 22:20:35,2025-01-27 22:20:35,Delivered
364,735,BlueDart,BL-0000735,2025-04-10 20:06:14,2025-04-13 20:06:14,Delivered
365,738,EcomExpress,EC-0000738,2024-06-18 00:58:30,2024-06-19 00:58:30,Delivered
366,740,BlueDart,BL-0000740,2025-08-13 17:46:58,2025-08-15 17:46:58,Delivered
367,742,EcomExpress,EC-0000742,2024-12-23 15:47:02,,Shipped
368,744,BlueDart,BL-0000744,2024-11-18 08:16:27,2024-11-23 08:16:27,Delivered
369,747,DTDC,DT-0000747,2024-11-27 16:06:57,2024-11-29 16:06:57,Delivered
370,748,Delhivery,DE-0000748,2024-01-28 14:47:58,2024-01-30 14:47:58,Delivered
371,749,EcomExpress,EC-0000749,2025-07-14 22:12:55,2025-07-18 22:12:55,Delivered
372,750,EcomExpress,EC-0000750,2025-07-27 03:54:36,,Shipped
373,752,XpressBees,XP-0000752,2025-03-06 15:54:53,2025-03-11 15:54:53,Delivered
374,753,XpressBees,XP-0000753,2024-11-24 22:25:34,,Shipped
375,755,BlueDart,BL-0000755,2024-09-21 18:59:28,2024-09-22 18:59:28,Delivered
376,760,EcomExpress,EC-0000760,2025-06-25 13:50:10,2025-06-28 13:50:10,Delivered
377,761,DTDC,DT-0000761,2025-04-05 18:40:38,2025-04-10 18:40:38,Delivered
378,762,DTDC,DT-0000762,2024-05-21 16:43:44,,Shipped
379,763,EcomExpress,EC-0000763,2024-11-04 04:46:26,2024-11-06 04:46:26,Delivered
380,767,XpressBees,XP-0000767,2025-03-05 20:21:34,2025-03-08 20:21:34,Delivered
381,769,EcomExpress,EC-0000769,2024-06-16 13:42:24,,Shipped
382,771,DTDC,DT-0000771,2024-12-17 06:44:08,,Shipped
383,772,DTDC,DT-0000772,2025-05-04 17:39:14,2025-05-08 17:39:14,Delivered
384,775,XpressBees,XP-0000775,2024-02-08 15:10:27,2024-02-12 15:10:27,Delivered
385,776,DTDC,DT-0000776,2024-10-10 19:24:16,2024-10-11 19:24:16,Delivered
386,778,DTDC,DT-0000778,2024-05-23 09:38:00,2024-05-27 09:38:00,Delivered
387,780,EcomExpress,EC-0000780,2025-05-21 10:46:42,2025-05-23 10:46:42,Delivered
388,786,XpressBees,XP-0000786,2024-09-08 04:03:54,2024-09-13 04:03:54,Delivered
389,789,Delhivery,DE-0000789,2025-08-25 15:08:38,2025-08-26 15:08:38,Delivered
390,791,EcomExpress,EC-0000791,2024-11-06 00:10:44,,Shipped
391,793,DTDC,DT-0000793,2024-04-30 04:24:16,,Shipped
392,796,EcomExpress,EC-0000796,2025-01-10 18:10:42,,Shipped
393,797,BlueDart,BL-0000797,2024-04-19 15:21:12,,Shipped
394,801,DTDC,DT-0000801,2024-06-10 01:51:25,2024-06-14 01:51:25,Delivered
395,802,BlueDart,BL-0000802,2025-02-23 12:37:36,2025-02-24 12:37:36,Delivered
396,804,BlueDart,BL-0000804,2025-02-07 10:22:53,2025-02-08 10:22:53,Delivered
397,808,BlueDart,BL-0000808,2024-01-23 01:11:21,2024-01-28 01:11:21,Delivered
398,809,DTDC,DT-0000809,2025-01-12 00:26:35,,Shipped
399,811,DTDC,DT-0000811,2024-08-22 12:51:44,2024-08-23 12:51:44,Delivered
400,812,Delhivery,DE-0000812,2024-02-22 23:13:25,2024-02-23 23:13:25,Delivered
401,813,EcomExpress,EC-0000813,2024-06-20 22:21:40,,Shipped
402,814,XpressBees,XP-0000814,2024-10-05 11:21:27,2024-10-07 11:21:27,Delivered
403,815,Delhivery,DE-0000815,2025-08-27 18:00:31,2025-08-29 18:00:31,Delivered
404,816,DTDC,DT-0000816,2024-07-02 05:16:05,2024-07-05 05:16:05,Delivered
405,820,XpressBees,XP-0000820,2024-10-27 18:16:30,2024-10-29 18:16:30,Delivered
406,821,BlueDart,BL-0000821,2024-08-11 00:40:28,,Shipped
407,825,EcomExpress,EC-0000825,2025-06-03 16:18:37,2025-06-04 16:18:37,Delivered
408,827,Delhivery,DE-0000827,2024-09-24 12:15:36,2024-09-28 12:15:36,Delivered
409,828,Delhivery,DE-0000828,2024-04-28 02:59:18,,Shipped
410,829,Delhivery,DE-0000829,2024-07-19 14:54:46,2024-07-21 14:54:46,Delivered
411,831,BlueDart,BL-0000831,2024-01-21 21:35:28,2024-01-22 21:35:28,Delivered
412,833,XpressBees,XP-0000833,2024-02-21 21:15:16,2024-02-26 21:15:16,Delivered
413,835,Delhivery,DE-0000835,2025-01-20 21:50:33,2025-01-24 21:50:33,Delivered
414,836,Delhivery,DE-0000836,2024-08-22 00:14:48,,Shipped
415,837,Delhivery,DE-0000837,2024-09-10 20:20:47,2024-09-13 20:20:47,Delivered
416,840,DTDC,DT-0000840,2024-10-20 22:16:50,,Shipped
417,841,Delhivery,DE-0000841,2024-07-24 10:08:21,2024-07-27 10:08:21,Delivered
418,842,Delhivery,DE-0000842,2024-05-28 11:22:08,2024-05-29 11:22:08,Delivered
419,843,BlueDart,BL-0000843,2024-10-29 13:57:59,,Shipped
420,845,DTDC,DT-0000845,2025-07-06 08:47:16,2025-07-08 08:47:16,Delivered
421,847,Delhivery,DE-0000847,2024-02-11 00:45:57,,Shipped
422,848,Delhivery,DE-0000848,2024-11-16 04:46:19,,Shipped
423,850,XpressBees,XP-0000850,2024-12-27 08:57:17,2024-12-31 08:57:17,Delivered
424,853,EcomExpress,EC-0000853,2024-04-17 12:24:32,2024-04-20 12:24:32,Delivered
425,855,BlueDart,BL-0000855,2024-10-07 22:19:17,,Shipped
426,858,BlueDart,BL-0000858,2024-07-22 12:18:23,2024-07-26 12:18:23,Delivered
427,859,Delhivery,DE-0000859,2024-07-05 04:20:26,,Shipped
428,862,EcomExpress,EC-0000862,2025-01-21 09:35:17,2025-01-24 09:35:17,Delivered
429,863,Delhivery,DE-0000863,2025-08-19 09:58:24,,Shipped
430,864,DTDC,DT-0000864,2025-05-01 23:24:48,2025-05-05 23:24:48,Delivered
431,867,XpressBees,XP-0000867,2024-03-24 16:43:18,2024-03-28 16:43:18,Delivered
432,868,BlueDart,BL-0000868,2024-09-03 09:24:19,2024-09-08 09:24:19,Delivered
433,869,DTDC,DT-0000869,2024-06-11 12:46:27,2024-06-14 12:46:27,Delivered
434,871,Delhivery,DE-0000871,2024-06-01 06:49:25,2024-06-06 06:49:25,Delivered
435,873,DTDC,DT-0000873,2025-06-21 08:44:08,,Shipped
436,876,DTDC,DT-0000876,2025-08-06 17:44:35,2025-08-07 17:44:35,Delivered
437,880,Delhivery,DE-0000880,2025-02-05 00:52:52,2025-02-08 00:52:52,Delivered
438,882,XpressBees,XP-0000882,2024-03-22 09:40:07,2024-03-24 09:40:07,Delivered
439,884,EcomExpress,EC-0000884,2024-12-18 18:04:19,,Shipped
440,885,Delhivery,DE-0000885,2025-06-13 14:13:55,,Shipped
441,886,DTDC,DT-0000886,2024-05-10 06:30:59,,Shipped
442,887,Delhivery,DE-0000887,2024-11-20 13:24:09,2024-11-21 13:24:09,Delivered
443,889,BlueDart,BL-0000889,2024-11-06 15:48:16,,Shipped
444,891,EcomExpress,EC-0000891,2025-07-13 02:15:51,,Shipped
445,892,Delhivery,DE-0000892,2024-10-13 14:42:32,2024-10-17 14:42:32,Delivered
446,895,Delhivery,DE-0000895,2025-03-16 20:41:43,2025-03-19 20:41:43,Delivered
447,897,Delhivery,DE-0000897,2025-05-16 01:44:50,2025-05-20 01:44:50,Delivered
448,898,Delhivery,DE-0000898,2025-04-29 21:24:18,2025-05-02 21:24:18,Delivered
449,899,BlueDart,BL-0000899,2024-07-29 21:23:34,2024-08-03 21:23:34,Delivered
450,901,Delhivery,DE-0000901,2025-04-28 11:44:06,2025-04-30 11:44:06,Delivered
451,902,DTDC,DT-0000902,2024-06-30 10:54:59,2024-07-01 10:54:59,Delivered
452,903,BlueDart,BL-0000903,2024-01-12 15:40:25,,Shipped
453,904,BlueDart,BL-0000904,2025-06-23 21:57:27,2025-06-26 21:57:27,Delivered
454,907,EcomExpress,EC-0000907,2025-05-09 11:20:45,2025-05-13 11:20:45,Delivered
455,908,DTDC,DT-0000908,2024-10-29 07:54:58,2024-11-03 07:54:58,Delivered
456,912,BlueDart,BL-0000912,2024-10-06 20:57:17,2024-10-10 20:57:17,Delivered
457,914,EcomExpress,EC-0000914,2024-01-24 14:19:10,2024-01-26 14:19:10,Delivered
458,918,DTDC,DT-0000918,2024-11-02 05:30:48,2024-11-07 05:30:48,Delivered
459,919,DTDC,DT-0000919,2024-11-17 01:08:25,2024-11-22 01:08:25,Delivered
460,922,Delhivery,DE-0000922,2024-08-09 13:43:52,2024-08-13 13:43:52,Delivered
461,924,BlueDart,BL-0000924,2024-03-27 04:48:21,,Shipped
462,925,DTDC,DT-0000925,2024-07-17 05:55:20,2024-07-19 05:55:20,Delivered
463,927,DTDC,DT-0000927,2024-09-12 09:22:08,2024-09-14 09:22:08,Delivered
464,928,BlueDart,BL-0000928,2024-07-30 20:47:45,,Shipped
465,933,DTDC,DT-0000933,2024-07-23 15:00:34,,Shipped
466,937,EcomExpress,EC-0000937,2024-09-19 05:02:15,,Shipped
467,939,EcomExpress,EC-0000939,2024-11-16 08:09:39,,Shipped
468,943,Delhivery,DE-0000943,2025-04-25 00:15:42,2025-04-30 00:15:42,Delivered
469,945,XpressBees,XP-0000945,2024-05-27 12:16:35,2024-05-31 12:16:35,Delivered
470,947,BlueDart,BL-0000947,2024-12-11 05:51:33,,Shipped
471,949,Delhivery,DE-0000949,2024-01-24 19:12:23,2024-01-25 19:12:23,Delivered
472,952,DTDC,DT-0000952,2024-01-22 15:13:52,2024-01-24 15:13:52,Delivered
473,958,DTDC,DT-0000958,2024-07-11 08:07:02,2024-07-16 08:07:02,Delivered
474,959,DTDC,DT-0000959,2025-07-28 04:54:22,,Shipped
475,960,EcomExpress,EC-0000960,2024-08-29 04:34:20,2024-09-03 04:34:20,Delivered
476,961,XpressBees,XP-0000961,2025-06-05 05:30:40,2025-06-08 05:30:40,Delivered
477,968,EcomExpress,EC-0000968,2024-10-17 20:36:11,,Shipped
478,969,EcomExpress,EC-0000969,2024-08-04 00:23:47,2024-08-08 00:23:47,Delivered
479,970,XpressBees,XP-0000970,2024-10-11 06:09:26,,Shipped
480,975,BlueDart,BL-0000975,2024-06-18 22:00:46,2024-06-20 22:00:46,Delivered
481,977,Delhivery,DE-0000977,2024-04-15 13:39:34,,Shipped
482,984,XpressBees,XP-0000984,2024-09-10 17:09:54,2024-09-14 17:09:54,Delivered
483,987,DTDC,DT-0000987,2025-08-12 18:04:04,,Shipped
484,989,Delhivery,DE-0000989,2024-12-04 01:47:47,,Shipped
485,990,DTDC,DT-0000990,2024-06-22 14:12:42,,Shipped
486,991,DTDC,DT-0000991,2025-07-06 09:39:06,2025-07-08 09:39:06,Delivered
487,993,Delhivery,DE-0000993,2024-11-01 00:05:12,2024-11-03 00:05:12,Delivered
488,994,EcomExpress,EC-0000994,2024-09-09 06:43:09,2024-09-10 06:43:09,Delivered
489,997,EcomExpress,EC-0000997,2025-05-10 00:09:21,2025-05-15 00:09:21,Delivered
490,999,EcomExpress,EC-0000999,2025-04-27 19:30:42,,Shipped
491,1000,BlueDart,BL-0001000,2024-12-11 08:12:40,2024-12-12 08:12:40,Delivered
492,1002,Delhivery,DE-0001002,2025-03-19 23:21:11,2025-03-24 23:21:11,Delivered
493,1003,DTDC,DT-0001003,2024-04-08 07:35:32,2024-04-13 07:35:32,Delivered
494,1004,EcomExpress,EC-0001004,2025-06-22 19:31:05,2025-06-24 19:31:05,Delivered
495,1005,XpressBees,XP-0001005,2024-12-06 18:58:14,2024-12-08 18:58:14,Delivered
496,1006,XpressBees,XP-0001006,2024-11-22 17:36:36,2024-11-25 17:36:36,Delivered
497,1008,BlueDart,BL-0001008,2025-04-14 13:12:59,,Shipped
498,1009,DTDC,DT-0001009,2024-02-06 01:19:01,,Shipped
499,1010,DTDC,DT-0001010,2024-01-28 00:23:45,,Shipped
500,1013,XpressBees,XP-0001013,2024-02-14 09:50:23,2024-02-17 09:50:23,Delivered
501,1014,XpressBees,XP-0001014,2024-05-01 00:09:54,,Shipped
502,1016,EcomExpress,EC-0001016,2025-07-30 05:10:48,,Shipped
503,1017,XpressBees,XP-0001017,2024-05-27 06:03:57,2024-05-30 06:03:57,Delivered
504,1019,EcomExpress,EC-0001019,2024-04-10 09:40:06,2024-04-13 09:40:06,Delivered
505,1021,Delhivery,DE-0001021,2024-05-27 04:35:04,2024-05-29 04:35:04,Delivered
506,1022,XpressBees,XP-0001022,2025-05-20 06:28:30,2025-05-22 06:28:30,Delivered
507,1023,DTDC,DT-0001023,2024-04-24 13:37:48,2024-04-29 13:37:48,Delivered
508,1024,DTDC,DT-0001024,2024-03-22 22:19:39,,Shipped
509,1026,XpressBees,XP-0001026,2024-01-31 17:29:34,2024-02-03 17:29:34,Delivered
510,1027,DTDC,DT-0001027,2024-07-15 17:35:11,,Shipped
511,1034,DTDC,DT-0001034,2025-08-15 00:38:51,,Shipped
512,1036,Delhivery,DE-0001036,2025-01-21 18:16:11,2025-01-26 18:16:11,Delivered
513,1037,EcomExpress,EC-0001037,2025-08-25 16:48:41,2025-08-29 16:48:41,Delivered
514,1038,EcomExpress,EC-0001038,2024-02-25 01:09:38,2024-02-29 01:09:38,Delivered
515,1039,DTDC,DT-0001039,2024-04-28 21:10:57,2024-05-03 21:10:57,Delivered
516,1041,XpressBees,XP-0001041,2024-02-01 14:04:02,2024-02-05 14:04:02,Delivered
517,1042,Delhivery,DE-0001042,2024-06-21 13:23:05,2024-06-22 13:23:05,Delivered
518,1045,BlueDart,BL-0001045,2025-06-16 15:14:39,,Shipped
519,1050,DTDC,DT-0001050,2025-03-14 22:35:23,2025-03-19 22:35:23,Delivered
520,1052,DTDC,DT-0001052,2024-09-21 18:11:16,2024-09-26 18:11:16,Delivered
521,1053,EcomExpress,EC-0001053,2025-05-05 02:36:37,2025-05-09 02:36:37,Delivered
522,1054,BlueDart,BL-0001054,2025-05-29 07:12:11,,Shipped
523,1057,Delhivery,DE-0001057,2025-06-25 20:31:53,,Shipped
524,1060,XpressBees,XP-0001060,2024-09-28 04:49:46,,Shipped
525,1065,BlueDart,BL-0001065,2024-08-31 23:49:24,2024-09-03 23:49:24,Delivered
526,1068,BlueDart,BL-0001068,2024-10-18 23:19:43,2024-10-23 23:19:43,Delivered
527,1070,EcomExpress,EC-0001070,2024-04-14 21:44:42,,Shipped
528,1073,XpressBees,XP-0001073,2025-01-21 14:00:17,,Shipped
529,1075,XpressBees,XP-0001075,2024-08-13 12:33:13,2024-08-17 12:33:13,Delivered
530,1076,Delhivery,DE-0001076,2024-03-03 17:04:49,2024-03-04 17:04:49,Delivered
531,1083,XpressBees,XP-0001083,2024-12-11 10:56:49,2024-12-15 10:56:49,Delivered
532,1088,XpressBees,XP-0001088,2025-04-07 19:55:04,2025-04-10 19:55:04,Delivered
533,1091,XpressBees,XP-0001091,2025-08-21 07:47:03,,Shipped
534,1092,DTDC,DT-0001092,2025-03-03 00:48:13,2025-03-08 00:48:13,Delivered
535,1093,XpressBees,XP-0001093,2024-12-19 22:52:48,2024-12-22 22:52:48,Delivered
536,1094,BlueDart,BL-0001094,2024-03-13 15:37:23,2024-03-16 15:37:23,Delivered
537,1096,XpressBees,XP-0001096,2025-07-17 14:56:46,,Shipped
538,1098,EcomExpress,EC-0001098,2024-01-23 01:04:19,2024-01-27 01:04:19,Delivered
539,1099,DTDC,DT-0001099,2024-05-02 22:32:28,,Shipped
540,1102,XpressBees,XP-0001102,2025-06-07 01:54:03,2025-06-09 01:54:03,Delivered
541,1106,Delhivery,DE-0001106,2024-06-30 14:38:36,2024-07-04 14:38:36,Delivered
542,1109,EcomExpress,EC-0001109,2024-12-29 00:32:15,2024-12-31 00:32:15,Delivered
543,1110,DTDC,DT-0001110,2025-05-25 13:57:00,2025-05-30 13:57:00,Delivered
544,1112,EcomExpress,EC-0001112,2024-06-15 16:00:23,,Shipped
545,1113,DTDC,DT-0001113,2024-04-23 01:01:18,,Shipped
546,1114,DTDC,DT-0001114,2024-03-18 12:01:26,2024-03-22 12:01:26,Delivered
547,1116,BlueDart,BL-0001116,2025-05-20 01:16:44,2025-05-24 01:16:44,Delivered
548,1117,DTDC,DT-0001117,2025-07-31 08:26:54,2025-08-02 08:26:54,Delivered
549,1118,BlueDart,BL-0001118,2025-06-03 05:56:15,2025-06-06 05:56:15,Delivered
550,1119,Delhivery,DE-0001119,2025-07-24 16:28:28,,Shipped
551,1122,Delhivery,DE-0001122,2024-10-14 10:07:20,2024-10-15 10:07:20,Delivered
552,1124,XpressBees,XP-0001124,2024-11-19 17:50:01,,Shipped
553,1126,DTDC,DT-0001126,2025-08-29 21:57:43,2025-09-01 21:57:43,Delivered
554,1132,DTDC,DT-0001132,2024-10-04 23:58:48,2024-10-07 23:58:48,Delivered
555,1133,Delhivery,DE-0001133,2024-07-14 16:13:24,,Shipped
556,1135,XpressBees,XP-0001135,2024-06-21 01:06:09,,Shipped
557,1136,Delhivery,DE-0001136,2024-05-13 04:39:29,,Shipped
558,1138,BlueDart,BL-0001138,2024-03-25 01:07:45,2024-03-28 01:07:45,Delivered
559,1140,BlueDart,BL-0001140,2025-03-15 07:59:07,,Shipped
560,1141,XpressBees,XP-0001141,2024-11-14 16:38:32,,Shipped
561,1143,XpressBees,XP-0001143,2024-11-19 01:56:00,2024-11-20 01:56:00,Delivered
562,1145,EcomExpress,EC-0001145,2024-03-29 01:45:40,2024-03-30 01:45:40,Delivered
563,1147,EcomExpress,EC-0001147,2024-08-19 11:03:35,,Shipped
564,1150,XpressBees,XP-0001150,2025-02-26 21:42:54,2025-02-28 21:42:54,Delivered
565,1154,EcomExpress,EC-0001154,2024-03-30 19:08:06,2024-04-02 19:08:06,Delivered
566,1157,BlueDart,BL-0001157,2025-03-12 01:04:13,2025-03-14 01:04:13,Delivered
567,1166,BlueDart,BL-0001166,2024-09-01 16:22:14,2024-09-02 16:22:14,Delivered
568,1168,DTDC,DT-0001168,2024-10-24 20:10:31,,Shipped
569,1169,XpressBees,XP-0001169,2024-11-10 11:41:59,2024-11-12 11:41:59,Delivered
570,1172,XpressBees,XP-0001172,2024-10-08 07:24:58,,Shipped
571,1173,XpressBees,XP-0001173,2024-07-01 21:23:08,,Shipped
572,1174,BlueDart,BL-0001174,2025-02-15 05:18:54,,Shipped
573,1177,EcomExpress,EC-0001177,2024-01-08 11:56:18,2024-01-09 11:56:18,Delivered
574,1182,DTDC,DT-0001182,2025-08-19 08:58:12,,Shipped
575,1184,Delhivery,DE-0001184,2024-04-04 13:54:42,,Shipped
576,1188,BlueDart,BL-0001188,2024-11-28 12:14:53,2024-11-30 12:14:53,Delivered
577,1190,XpressBees,XP-0001190,2024-08-12 23:09:47,,Shipped
578,1192,DTDC,DT-0001192,2024-06-25 23:56:53,2024-06-29 23:56:53,Delivered
579,1194,Delhivery,DE-0001194,2024-04-28 00:29:03,2024-04-29 00:29:03,Delivered
580,1195,XpressBees,XP-0001195,2024-08-11 17:47:58,2024-08-12 17:47:58,Delivered
581,1199,BlueDart,BL-0001199,2024-04-21 13:54:59,2024-04-24 13:54:59,Delivered
582,1200,BlueDart,BL-0001200,2025-05-15 02:00:15,2025-05-20 02:00:15,Delivered
583,1201,XpressBees,XP-0001201,2025-04-26 05:38:07,2025-04-29 05:38:07,Delivered
584,1204,DTDC,DT-0001204,2025-07-27 09:04:00,,Shipped
585,1205,BlueDart,BL-0001205,2024-09-21 13:22:31,2024-09-24 13:22:31,Delivered
586,1210,BlueDart,BL-0001210,2024-12-09 08:00:22,2024-12-11 08:00:22,Delivered
587,1212,Delhivery,DE-0001212,2025-07-27 15:37:11,2025-07-28 15:37:11,Delivered
588,1213,XpressBees,XP-0001213,2024-04-03 23:47:51,2024-04-05 23:47:51,Delivered
589,1214,EcomExpress,EC-0001214,2024-10-07 10:54:50,2024-10-10 10:54:50,Delivered
590,1215,Delhivery,DE-0001215,2025-03-03 17:39:29,2025-03-05 17:39:29,Delivered
591,1217,DTDC,DT-0001217,2024-09-01 19:52:47,2024-09-06 19:52:47,Delivered
592,1218,XpressBees,XP-0001218,2025-05-25 00:31:55,,Shipped
593,1220,XpressBees,XP-0001220,2024-09-12 18:28:32,,Shipped
594,1222,EcomExpress,EC-0001222,2024-08-04 20:17:19,,Shipped
595,1223,XpressBees,XP-0001223,2024-01-27 08:54:54,2024-01-29 08:54:54,Delivered
596,1225,Delhivery,DE-0001225,2025-07-01 23:06:53,2025-07-06 23:06:53,Delivered
597,1227,EcomExpress,EC-0001227,2024-11-01 08:50:34,,Shipped
598,1229,EcomExpress,EC-0001229,2025-08-01 14:15:51,2025-08-03 14:15:51,Delivered
599,1230,DTDC,DT-0001230,2025-08-26 09:02:35,,Shipped
600,1232,XpressBees,XP-0001232,2024-05-09 06:29:08,2024-05-10 06:29:08,Delivered
601,1233,BlueDart,BL-0001233,2024-10-21 19:52:50,,Shipped
602,1234,Delhivery,DE-0001234,2025-02-11 20:57:05,2025-02-14 20:57:05,Delivered
603,1235,EcomExpress,EC-0001235,2024-12-18 16:38:56,,Shipped
604,1242,XpressBees,XP-0001242,2024-11-19 02:12:59,,Shipped
605,1243,BlueDart,BL-0001243,2024-07-19 15:51:58,2024-07-20 15:51:58,Delivered
606,1250,XpressBees,XP-0001250,2024-05-26 15:27:45,2024-05-28 15:27:45,Delivered
607,1251,EcomExpress,EC-0001251,2024-03-24 11:04:33,2024-03-27 11:04:33,Delivered
608,1252,BlueDart,BL-0001252,2025-01-24 20:14:25,2025-01-27 20:14:25,Delivered
609,1254,EcomExpress,EC-0001254,2024-10-03 08:42:32,,Shipped
610,1255,EcomExpress,EC-0001255,2025-03-07 08:48:01,,Shipped
611,1260,XpressBees,XP-0001260,2024-06-06 18:32:10,2024-06-11 18:32:10,Delivered
612,1261,XpressBees,XP-0001261,2025-07-30 21:33:20,,Shipped
613,1263,DTDC,DT-0001263,2024-05-30 15:55:21,,Shipped
614,1264,BlueDart,BL-0001264,2024-10-14 09:01:02,2024-10-18 09:01:02,Delivered
615,1266,XpressBees,XP-0001266,2025-07-14 03:01:09,2025-07-19 03:01:09,Delivered
616,1267,DTDC,DT-0001267,2025-04-20 09:55:38,2025-04-21 09:55:38,Delivered
617,1271,DTDC,DT-0001271,2024-07-19 22:49:03,2024-07-22 22:49:03,Delivered
618,1275,DTDC,DT-0001275,2024-08-11 09:41:15,2024-08-13 09:41:15,Delivered
619,1278,XpressBees,XP-0001278,2025-03-01 20:54:43,2025-03-05 20:54:43,Delivered
620,1281,XpressBees,XP-0001281,2025-08-06 20:11:14,2025-08-08 20:11:14,Delivered
621,1282,EcomExpress,EC-0001282,2025-04-03 16:13:47,2025-04-04 16:13:47,Delivered
622,1284,BlueDart,BL-0001284,2024-12-01 18:06:19,2024-12-04 18:06:19,Delivered
623,1285,Delhivery,DE-0001285,2024-10-10 16:52:03,2024-10-11 16:52:03,Delivered
624,1287,EcomExpress,EC-0001287,2024-12-19 17:24:43,2024-12-21 17:24:43,Delivered
625,1288,DTDC,DT-0001288,2024-09-26 11:12:10,2024-09-28 11:12:10,Delivered
626,1289,EcomExpress,EC-0001289,2025-05-15 03:45:22,,Shipped
627,1290,DTDC,DT-0001290,2025-03-19 15:22:02,2025-03-24 15:22:02,Delivered
628,1293,EcomExpress,EC-0001293,2025-05-26 10:05:24,2025-05-27 10:05:24,Delivered
629,1294,EcomExpress,EC-0001294,2024-08-25 19:49:07,2024-08-29 19:49:07,Delivered
630,1295,DTDC,DT-0001295,2024-03-22 05:31:03,2024-03-26 05:31:03,Delivered
631,1299,BlueDart,BL-0001299,2025-06-02 13:46:09,2025-06-07 13:46:09,Delivered
632,1303,XpressBees,XP-0001303,2025-02-12 19:38:19,,Shipped
633,1304,Delhivery,DE-0001304,2024-12-07 06:04:28,,Shipped
634,1307,XpressBees,XP-0001307,2025-01-24 13:56:32,2025-01-29 13:56:32,Delivered
635,1309,XpressBees,XP-0001309,2024-04-20 08:42:45,,Shipped
636,1310,Delhivery,DE-0001310,2024-03-06 02:57:40,2024-03-09 02:57:40,Delivered
