payment_id,order_id,method,amount,paid_at,status
517,517,COD,38295.72,2025-06-04 18:31:04,Refunded
518,518,UPI,69502.0,2024-10-07 02:28:15,Captured
519,519,UPI,32248.22,2024-04-19 12:07:01,Captured
520,520,UPI,39860.52,2024-11-04 14:05:51,Captured
521,521,COD,0.0,,Failed
522,522,COD,167885.68,2024-04-05 23:15:40,Refunded
523,523,UPI,56369.37,2024-01-11 14:11:12,Captured
524,524,UPI,14123.42,,Authorized
525,525,Card,0.0,,Failed
526,526,NetBanking,40522.38,2024-03-30 08:31:33,Captured
527,527,Card,28671.64,2024-01-11 10:11:47,Refunded
528,528,Card,238813.47,2025-07-13 05:24:28,Refunded
529,529,Card,9574.52,,Authorized
530,530,UPI,259220.04,2025-05-02 22:30:57,Captured
531,531,UPI,56733.22,2025-02-25 17:59:50,Captured
532,532,COD,0.0,,Failed
533,533,UPI,24951.1,2025-03-08 16:49:32,Captured
534,534,COD,0.0,,Failed
535,535,COD,58216.89,2024-10-22 02:23:48,Captured
536,536,NetBanking,0.0,,Failed
537,537,NetBanking,0.0,,Failed
538,538,Card,49427.84,2025-07-17 15:27:41,Captured
539,539,UPI,128087.82,2024-12-13 03:00:32,Captured
540,540,UPI,66913.32,,Authorized
541,541,UPI,169193.24,2025-04-29 14:42:43,Captured
542,542,Card,26404.86,2025-06-10 09:09:26,Captured
543,543,Card,54836.31,2024-05-21 14:21:35,Captured
544,544,UPI,0.0,,Failed
545,545,NetBanking,87463.9,2024-12-27 19:01:10,Captured
546,546,UPI,80877.67,2024-03-12 07:35:34,Refunded
547,547,COD,181515.03,2024-01-26 14:12:07,Captured
548,548,Card,86671.88,2024-04-07 15:32:38,Captured
549,549,NetBanking,0.0,,Failed
550,550,UPI,37893.34,2024-11-28 08:05:37,Captured
551,551,NetBanking,135982.02,2024-04-19 17:09:07,Captured
552,552,Card,15141.76,2025-08-18 21:19:57,Captured
553,553,UPI,0.0,,Failed
554,554,NetBanking,0.0,,Failed
555,555,Card,103113.12,,Authorized
556,556,COD,156018.42,2024-11-09 09:44:25,Captured
557,557,Card,28949.18,,Authorized
558,558,COD,132370.04,2024-07-11 16:05:16,Captured
559,559,NetBanking,95235.44,2025-04-19 18:12:04,Captured
560,560,NetBanking,78368.17,2024-07-21 21:04:05,Captured
561,561,NetBanking,164338.6,2024-09-22 22:45:15,Captured
562,562,UPI,35641.07,2024-12-10 06:11:10,Captured
563,563,COD,58812.38,2024-10-20 08:12:18,Refunded
564,564,NetBanking,157632.66,2024-09-16 18:00:18,Captured
565,565,Card,252172.67,2024-03-23 11:46:50,Refunded
566,566,NetBanking,39526.46,2024-05-04 20:42:31,Captured
567,567,Card,57731.5,2025-02-24 06:40:13,Captured
568,568,COD,16652.16,2025-03-02 05:11:24,Captured
569,569,Card,116864.84,2025-04-22 08:44:55,Captured
570,570,Card,100668.51,2024-04-21 10:29:34,Captured
571,571,Card,160145.47,,Authorized
572,572,UPI,107162.88,,Authorized
573,573,COD,60403.32,2025-07-05 02:07:39,Captured
574,574,UPI,5214.42,2024-06-03 22:07:58,Captured
575,575,UPI,97380.09,2024-01-23 08:52:43,Captured
576,576,Card,185238.11,2024-06-03 08:06:28,Captured
577,577,COD,46373.53,2024-04-16 07:21:32,Captured
578,578,Card,0.0,,Failed
579,579,COD,0.0,,Failed
580,580,UPI,29690.81,2024-10-09 23:14:07,Captured
581,581,NetBanking,61657.36,2024-04-06 18:01:56,Captured
582,582,UPI,50659.11,2025-07-23 18:07:06,Refunded
583,583,COD,79043.3,2025-03-18 11:58:26,Captured
584,584,Card,26445.33,2025-03-11 19:43:37,Captured
585,585,UPI,2011.9,2024-07-26 04:10:37,Captured
586,586,UPI,0.0,,Failed
587,587,UPI,0.0,,Failed
588,588,UPI,10526.78,2024-04-08 00:25:00,Refunded
589,589,NetBanking,39940.64,2024-01-04 10:48:59,Captured
590,590,NetBanking,41843.86,2024-10-09 13:37:35,Captured
591,591,UPI,36463.18,2025-03-23 05:23:17,Captured
592,592,Card,132779.5,2024-05-10 08:08:46,Captured
593,593,COD,164009.38,2025-03-02 03:47:21,Captured
594,594,COD,36917.48,,Authorized
595,595,UPI,37579.93,2024-05-21 15:42:26,Captured
596,596,NetBanking,170330.64,2025-05-27 03:57:42,Captured
597,597,COD,108675.64,2025-08-12 17:49:32,Captured
598,598,COD,49560.53,2025-07-29 00:20:04,Captured
599,599,Card,85353.12,2025-04-25 12:32:07,Refunded
600,600,COD,0.0,,Failed
601,601,Card,98032.04,2024-06-04 21:35:40,Captured
602,602,Card,3416.1,2024-01-27 09:18:21,Captured
603,603,UPI,83999.48,2024-10-27 16:36:13,Captured
604,604,COD,52493.48,2024-11-13 04:25:48,Captured
605,605,Card,30487.66,2025-02-10 03:13:37,Captured
606,606,NetBanking,58176.36,2024-07-11 06:56:58,Refunded
607,607,Card,11621.41,,Authorized
608,608,NetBanking,152248.32,2024-02-02 07:49:15,Refunded
609,609,Card,0.0,,Failed
610,610,COD,52227.98,2025-01-23 10:02:49,Captured
611,611,COD,85425.21,2025-01-01 11:45:13,Captured
612,612,Card,0.0,,Failed
613,613,NetBanking,150494.84,2025-03-17 01:10:51,Captured
614,614,COD,0.0,,Failed
615,615,COD,11237.14,2024-12-28 12:18:33,Captured
616,616,NetBanking,178712.77,2025-06-21 23:48:05,Captured
617,617,Card,88288.78,2024-12-04 05:32:10,Captured
618,618,NetBanking,229731.84,2024-03-30 16:47:36,Captured
619,619,Card,47125.72,2025-02-15 04:47:10,Captured
620,620,Card,0.0,,Failed
621,621,NetBanking,0.0,,Failed
622,622,UPI,0.0,,Failed
623,623,NetBanking,217583.5,2025-04-25 23:58:10,Refunded
624,624,NetBanking,121076.49,2025-07-25 11:35:47,Captured
625,625,COD,56141.98,2024-09-07 12:50:22,Captured
626,626,NetBanking,0.0,,Failed
627,627,Card,25347.58,2024-02-25 12:09:45,Captured
628,628,Card,104048.15,2024-12-15 17:54:36,Captured
629,629,NetBanking,0.0,,Failed
630,630,NetBanking,0.0,,Failed
631,631,UPI,28849.82,2025-02-14 20:26:35,Captured
632,632,COD,32809.9,2025-02-28 12:10:26,Captured
633,633,COD,114932.88,2024-11-03 20:08:53,Captured
634,634,Card,1095.04,,Authorized
635,635,COD,39816.44,,Authorized
636,636,UPI,377042.63,2025-06-02 19:36:31,Captured
637,637,Card,20886.0,2025-02-28 20:05:46,Refunded
638,638,Card,91060.6,2024-05-08 21:30:18,Captured
639,639,Card,395636.77,2025-08-05 06:03:22,Captured
640,640,NetBanking,96075.6,2024-04-08 06:53:52,Captured
641,641,NetBanking,129043.62,2024-03-19 17:20:55,Captured
642,642,Card,190562.92,2024-04-12 09:34:13,Captured
643,643,NetBanking,55485.02,2025-02-21 22:24:12,Captured
644,644,UPI,0.0,,Failed
645,645,NetBanking,75943.62,,Authorized
646,646,UPI,98257.42,,Authorized
647,647,UPI,68194.56,2024-02-19 16:35:13,Captured
648,648,NetBanking,117080.9,2024-12-16 15:19:05,Captured
649,649,Card,108780.13,2024-11-05 16:21:54,Captured
650,650,NetBanking,4741.24,2025-06-23 12:58:36,Captured
651,651,COD,110711.26,,Authorized
652,652,NetBanking,0.0,,Failed
653,653,UPI,134384.3,2024-08-29 21:42:36,Captured
654,654,NetBanking,44553.26,2024-04-23 23:56:24,Captured
655,655,COD,36755.82,2025-08-28 06:42:10,Captured
656,656,COD,29924.8,2024-06-11 14:35:27,Captured
657,657,UPI,106085.54,2025-06-23 23:32:44,Captured
658,658,COD,7835.2,2024-06-01 15:28:10,Captured
659,659,UPI,70816.4,2024-10-04 11:54:33,Captured
660,660,Card,156309.17,2024-01-13 23:56:37,Captured
661,661,COD,0.0,,Failed
662,662,UPI,105312.64,2024-06-07 09:44:44,Captured
663,663,Card,53215.64,2024-07-04 19:24:21,Captured
664,664,UPI,40576.66,2024-02-10 12:06:31,Captured
665,665,COD,1581.2,2024-08-28 13:44:15,Captured
666,666,UPI,0.0,,Failed
667,667,Card,89795.34,2024-07-31 18:43:08,Captured
668,668,UPI,52863.0,2025-07-10 16:58:43,Captured
669,669,UPI,204358.83,2024-09-17 15:37:43,Captured
670,670,NetBanking,476664.66,2025-08-28 21:13:22,Captured
671,671,NetBanking,194410.9,2024-03-02 23:28:19,Captured
672,672,Card,248797.98,2024-08-27 12:56:11,Captured
673,673,COD,56933.47,2025-06-23 17:55:50,Captured
674,674,COD,141060.74,2024-05-22 08:22:55,Captured
675,675,Card,35407.08,2025-01-25 22:17:49,Captured
676,676,COD,0.0,,Failed
677,677,Card,24875.58,,Authorized
678,678,Card,0.0,,Failed
679,679,Card,100722.44,,Authorized
680,680,NetBanking,43103.04,2024-05-21 20:57:04,Captured
681,681,UPI,80956.73,2024-08-04 20:34:30,Captured
682,682,UPI,166224.59,2025-06-04 05:42:29,Captured
683,683,UPI,160017.44,,Authorized
684,684,UPI,108567.55,2025-02-14 23:11:18,Captured
685,685,UPI,0.0,,Failed
686,686,UPI,0.0,,Failed
687,687,UPI,59027.38,2024-07-14 23:10:32,Captured
688,688,Card,3889.28,2025-03-18 15:46:39,Captured
689,689,UPI,0.0,,Failed
690,690,COD,0.0,,Failed
691,691,COD,15514.64,2024-08-07 01:50:19,Captured
692,692,Card,95911.58,2024-01-25 10:23:16,Refunded
693,693,COD,81992.3,,Authorized
694,694,Card,19187.98,2024-01-27 23:33:40,Captured
695,695,COD,41755.48,2025-08-08 20:02:21,Captured
696,696,COD,151441.2,2024-01-05 15:33:43,Captured
697,697,NetBanking,7268.8,2025-01-24 05:49:03,Captured
698,698,COD,98410.29,2024-02-21 19:32:56,Captured
699,699,UPI,94872.18,2025-05-16 06:02:32,Captured
700,700,Card,52168.98,2024-09-06 16:11:23,Captured
701,701,NetBanking,0.0,,Failed
702,702,UPI,32717.86,2025-01-29 13:36:53,Captured
703,703,NetBanking,157242.91,2025-05-08 06:19:28,Captured
704,704,COD,32693.67,2025-02-10 19:13:28,Captured
705,705,COD,59972.32,2025-02-19 05:14:51,Captured
706,706,COD,55860.26,2025-08-28 22:48:27,Captured
707,707,Card,0.0,,Failed
708,708,NetBanking,66438.72,2024-07-03 03:08:08,Captured
709,709,COD,72679.74,,Authorized
710,710,NetBanking,148590.26,2025-07-11 05:17:30,Captured
711,711,UPI,73050.73,,Authorized
712,712,Card,67862.27,2025-03-01 11:51:29,Captured
713,713,COD,79193.34,2025-03-27 16:40:20,Captured
714,714,NetBanking,0.0,,Failed
715,715,COD,0.0,,Failed
716,716,UPI,87514.76,2024-02-11 04:58:21,Refunded
717,717,UPI,40831.54,,Authorized
718,718,UPI,126639.96,,Authorized
719,719,Card,0.0,,Failed
720,720,COD,148217.68,2025-01-26 14:54:15,Captured
721,721,UPI,0.0,,Failed
722,722,NetBanking,30493.56,2024-01-25 03:36:50,Captured
723,723,UPI,109223.16,2024-05-20 19:10:36,Captured
724,724,Card,127822.32,2025-02-27 04:41:32,Captured
725,725,Card,55353.8,2025-07-16 00:54:53,Captured
726,726,COD,0.0,,Failed
727,727,COD,62353.56,,Authorized
728,728,COD,0.0,,Failed
729,729,Card,84174.12,2025-07-29 06:00:10,Captured
730,730,UPI,152311.39,,Authorized
731,731,UPI,79934.97,2025-01-24 11:49:24,Captured
732,732,UPI,15293.98,2025-02-02 12:28:10,Captured
733,733,COD,90890.68,2024-07-18 00:28:15,Captured
734,734,UPI,76059.26,2025-01-22 21:20:35,Captured
735,735,COD,159677.78,2025-04-10 18:06:14,Captured
736,736,NetBanking,25989.74,2024-02-18 04:46:15,Captured
737,737,NetBanking,1715.72,2024-12-30 02:37:14,Captured
738,738,UPI,134240.34,,Authorized
739,739,UPI,121404.77,2024-02-04 19:06:56,Captured
740,740,Card,58641.28,2025-08-10 13:46:58,Captured
741,741,NetBanking,96896.29,2024-04-17 12:01:17,Captured
742,742,Card,41728.75,2024-12-20 22:47:02,Captured
743,743,Card,98608.59,,Authorized
744,744,UPI,10177.5,2024-11-16 18:16:27,Captured
745,745,COD,56787.5,2024-04-20 22:38:24,Captured
746,746,UPI,0.0,,Failed
747,747,NetBanking,100776.72,2024-11-25 19:06:57,Captured
748,748,NetBanking,0.0,,Failed
749,749,NetBanking,316586.92,2025-07-11 10:12:55,Captured
750,750,NetBanking,0.0,,Failed
751,751,UPI,0.0,,Failed
752,752,NetBanking,0.0,,Failed
753,753,UPI,90086.92,2024-11-21 00:25:34,Captured
754,754,COD,29315.92,2024-06-25 17:00:44,Captured
755,755,COD,78700.1,2024-09-21 18:59:28,Captured
756,756,Card,176684.94,2025-04-20 11:53:00,Captured
757,757,Card,28579.6,2024-05-04 17:16:05,Captured
758,758,COD,53342.78,,Authorized
759,759,Card,0.0,,Failed
760,760,UPI,5056.18,2025-06-26 11:50:10,Refunded
761,761,Card,0.0,,Failed
762,762,COD,81247.61,2024-05-19 00:43:44,Captured
763,763,Card,0.0,,Failed
764,764,COD,25969.44,2024-06-14 18:34:40,Captured
765,765,COD,176038.3,2024-02-10 07:05:00,Captured
766,766,UPI,94542.78,2024-09-27 11:13:49,Captured
767,767,COD,110228.11,2025-03-05 08:21:34,Captured
768,768,UPI,134680.48,2025-01-10 03:21:20,Refunded
769,769,Card,0.0,,Failed
770,770,NetBanking,37472.32,,Authorized
771,771,NetBanking,76783.43,2024-12-15 16:44:08,Captured
772,772,UPI,41584.62,2025-05-02 11:39:14,Captured
773,773,UPI,201356.73,2025-01-15 03:16:24,Captured
774,774,Card,0.0,,Failed
775,775,Card,81133.26,2024-02-07 19:10:27,Captured
776,776,NetBanking,48908.64,2024-10-11 02:24:16,Captured
777,777,Card,0.0,,Failed
778,778,COD,37171.18,2024-05-23 18:38:00,Captured
779,779,NetBanking,105906.18,2025-02-01 23:47:49,Captured
780,780,Card,59024.43,2025-05-21 18:46:42,Captured
781,781,Card,12397.08,2024-07-29 01:28:41,Captured
782,782,NetBanking,179829.93,2024-02-17 11:08:59,Captured
783,783,UPI,108628.68,2025-08-28 10:49:01,Captured
784,784,Card,28808.52,2025-08-19 03:26:58,Captured
785,785,Card,94794.12,,Authorized
786,786,COD,93047.48,2024-09-08 12:03:54,Captured
787,787,COD,0.0,,Failed
788,788,COD,1867.59,2024-10-26 01:17:47,Captured
789,789,UPI,0.0,,Failed
790,790,Card,35726.86,,Authorized
791,791,COD,47297.41,2024-11-03 18:10:44,Captured
792,792,UPI,0.0,,Failed
793,793,NetBanking,23229.48,2024-04-28 15:24:16,Captured
794,794,COD,0.0,,Failed
795,795,UPI,131795.97,2024-09-01 20:19:17,Captured
796,796,NetBanking,0.0,,Failed
797,797,Card,34328.56,2024-04-18 03:21:12,Captured
798,798,COD,69838.3,2025-03-02 10:10:48,Captured
799,799,UPI,33462.44,2025-07-19 20:56:02,Captured
800,800,COD,50528.78,2024-10-20 18:40:03,Captured
801,801,UPI,32105.44,2024-06-08 13:51:25,Captured
802,802,Card,9470.68,2025-02-20 17:37:36,Captured
803,803,Card,180137.62,2024-11-11 16:31:13,Captured
804,804,NetBanking,158796.85,2025-02-06 05:22:53,Captured
805,805,Card,0.0,,Failed
806,806,NetBanking,17350.72,2024-10-17 04:56:23,Captured
807,807,UPI,46250.1,2024-06-18 23:58:13,Captured
808,808,COD,12585.88,2024-01-20 06:11:21,Captured
809,809,Card,21245.9,2025-01-12 15:26:35,Captured
810,810,COD,0.0,,Failed
811,811,COD,0.0,,Failed
812,812,Card,0.0,,Failed
813,813,Card,60437.77,2024-06-19 09:21:40,Captured
814,814,COD,71933.98,2024-10-02 11:21:27,Captured
815,815,UPI,80658.9,2025-08-26 15:00:31,Captured
816,816,NetBanking,96023.27,2024-07-01 21:16:05,Captured
817,817,NetBanking,167322.82,2024-07-21 13:58:40,Captured
818,818,COD,238946.46,2024-11-28 23:59:03,Captured
819,819,NetBanking,91816.98,2025-01-20 19:38:09,Captured
820,820,NetBanking,37102.03,2024-10-27 11:16:30,Captured
821,821,UPI,188179.32,2024-08-09 20:40:28,Captured
822,822,UPI,107992.42,2024-08-07 14:06:13,Captured
823,823,NetBanking,33665.4,2024-11-10 10:12:28,Captured
824,824,UPI,72815.44,2025-08-22 16:02:27,Captured
825,825,COD,176574.02,2025-06-03 04:18:37,Captured
826,826,UPI,0.0,,Failed
827,827,UPI,0.0,,Failed
828,828,NetBanking,42256.98,2024-04-29 19:59:18,Captured
829,829,Card,138396.36,2024-07-20 18:54:46,Captured
830,830,COD,74812.0,2025-03-07 16:12:00,Captured
831,831,Card,71354.6,2024-01-20 02:35:28,Captured
832,832,UPI,0.0,,Failed
833,833,Card,52002.6,2024-02-19 06:15:16,Captured
834,834,COD,0.0,,Failed
835,835,Card,5796.16,2025-01-21 08:50:33,Captured
836,836,UPI,39086.32,2024-08-22 13:14:48,Captured
837,837,NetBanking,119117.46,2024-09-12 13:20:47,Captured
838,838,COD,24625.66,,Authorized
839,839,COD,48769.4,2024-09-29 12:09:53,Captured
840,840,UPI,39527.58,,Authorized
841,841,UPI,45721.46,2024-07-23 07:08:21,Captured
842,842,COD,15408.44,2024-05-25 22:22:08,Captured
843,843,Card,0.0,,Failed
844,844,COD,26951.2,,Authorized
845,845,COD,329350.8,2025-07-05 18:47:16,Captured
846,846,Card,85599.56,2025-08-24 09:17:49,Captured
847,847,UPI,75458.64,2024-02-07 13:45:57,Captured
848,848,UPI,0.0,,Failed
849,849,UPI,101013.07,2024-02-21 07:06:44,Captured
850,850,NetBanking,53828.06,2024-12-28 01:57:17,Captured
851,851,UPI,0.0,,Failed
852,852,UPI,83279.62,,Authorized
853,853,NetBanking,0.0,,Failed
854,854,NetBanking,106596.48,2024-08-02 21:26:56,Captured
855,855,UPI,64910.62,2024-10-09 05:19:17,Refunded
856,856,NetBanking,48997.14,2024-01-18 19:20:53,Captured
857,857,COD,66216.88,2024-05-31 16:36:04,Captured
858,858,NetBanking,0.0,,Failed
859,859,Card,51111.7,2024-07-03 09:20:26,Captured
860,860,UPI,0.0,,Failed
861,861,UPI,0.0,,Failed
862,862,COD,0.0,,Failed
863,863,NetBanking,771.72,2025-08-20 04:58:24,Captured
864,864,UPI,47463.08,,Authorized
865,865,UPI,0.0,,Failed
866,866,COD,0.0,,Failed
867,867,NetBanking,353789.78,2024-03-22 08:43:18,Captured
868,868,UPI,192164.47,2024-09-02 17:24:19,Captured
869,869,UPI,118095.11,2024-06-10 13:46:27,Captured
870,870,COD,0.0,,Failed
871,871,NetBanking,33084.84,2024-06-01 05:49:25,Captured
872,872,Card,46265.44,2024-05-06 15:43:36,Captured
873,873,Card,157898.75,2025-06-19 23:44:08,Captured
874,874,COD,172006.24,2025-03-15 06:16:59,Captured
875,875,Card,0.0,,Failed
876,876,NetBanking,106687.46,2025-08-04 17:44:35,Refunded
877,877,Card,91137.71,2025-01-24 17:15:01,Captured
878,878,Card,14880.98,2024-07-13 00:20:05,Captured
879,879,NetBanking,165413.58,2025-07-04 19:06:23,Captured
880,880,Card,0.0,,Failed
881,881,NetBanking,0.0,,Failed
882,882,COD,0.0,,Failed
883,883,NetBanking,42819.84,2024-08-30 21:03:09,Captured
884,884,NetBanking,55403.36,2024-12-18 23:04:19,Captured
885,885,Card,0.0,,Failed
886,886,Card,34349.8,,Authorized
887,887,COD,12872.62,2024-11-19 08:24:09,Captured
888,888,COD,119176.46,2024-02-13 01:13:24,Captured
889,889,Card,167219.33,2024-11-06 09:48:16,Captured
890,890,NetBanking,56960.96,2025-06-24 06:40:18,Captured
891,891,NetBanking,46810.6,2025-07-12 08:15:51,Captured
892,892,COD,65707.59,2024-10-14 21:42:32,Captured
893,893,NetBanking,0.0,,Failed
894,894,Card,104717.1,2025-08-14 03:37:53,Captured
895,895,Card,33676.02,2025-03-15 06:41:43,Captured
896,896,NetBanking,0.0,,Failed
897,897,COD,65831.02,2025-05-15 02:44:50,Captured
898,898,Card,0.0,,Failed
899,899,UPI,21915.55,2024-07-28 20:23:34,Captured
900,900,COD,55316.87,,Authorized
901,901,COD,27949.89,,Authorized
902,902,Card,116653.97,2024-06-28 23:54:59,Captured
903,903,UPI,2620.78,2024-01-14 07:40:25,Captured
904,904,COD,29054.2,,Authorized
905,905,NetBanking,0.0,,Failed
906,906,NetBanking,0.0,,Failed
907,907,NetBanking,155855.58,2025-05-07 20:20:45,Captured
908,908,UPI,121538.82,2024-10-29 18:54:58,Captured
909,909,Card,0.0,,Failed
910,910,UPI,0.0,,Failed
911,911,NetBanking,47319.18,2024-02-05 00:16:30,Captured
912,912,UPI,9837.66,2024-10-04 05:57:17,Captured
913,913,Card,96018.96,2024-04-04 23:40:29,Captured
914,914,COD,71724.82,2024-01-24 04:19:10,Captured
915,915,UPI,52594.49,2025-01-10 20:35:42,Captured
916,916,UPI,0.0,,Failed
917,917,Card,1442.73,2025-05-20 14:20:25,Captured
918,918,UPI,51818.52,2024-11-02 11:30:48,Captured
919,919,Card,50381.75,2024-11-13 19:08:25,Captured
920,920,Card,71463.16,2025-03-25 07:42:59,Captured
921,921,COD,118567.93,2025-06-23 10:59:14,Captured
922,922,NetBanking,182711.44,2024-08-10 04:43:52,Captured
923,923,NetBanking,155710.44,2024-04-24 19:17:28,Captured
924,924,Card,98744.29,2024-03-25 04:48:21,Captured
925,925,Card,4400.93,2024-07-16 07:55:20,Captured
926,926,NetBanking,0.0,,Failed
927,927,COD,7322.37,2024-09-10 16:22:08,Captured
928,928,UPI,82199.63,2024-07-31 12:47:45,Captured
929,929,UPI,0.0,,Failed
930,930,COD,84162.32,2024-11-08 10:17:51,Captured
931,931,Card,18576.74,2024-06-25 18:06:04,Captured
932,932,UPI,113371.98,2024-06-07 20:46:33,Captured
933,933,UPI,0.0,,Failed
934,934,UPI,77718.34,2024-04-28 06:18:09,Captured
935,935,COD,112589.7,2025-08-15 19:42:47,Captured
936,936,COD,0.0,,Failed
937,937,NetBanking,58565.76,2024-09-18 06:02:15,Captured
938,938,COD,0.0,,Failed
939,939,UPI,11906.2,2024-11-14 03:09:39,Captured
940,940,COD,95506.84,2024-11-20 03:13:09,Captured
941,941,UPI,132548.22,2025-03-11 21:11:07,Captured
942,942,Card,90699.7,2024-02-15 04:33:57,Captured
943,943,NetBanking,47332.16,2025-04-24 23:15:42,Captured
944,944,COD,0.0,,Failed
945,945,COD,58242.85,2024-05-28 04:16:35,Captured
946,946,NetBanking,0.0,,Failed
947,947,COD,115440.58,2024-12-12 09:51:33,Captured
948,948,UPI,0.0,,Failed
949,949,UPI,213774.52,2024-01-22 13:12:23,Captured
950,950,UPI,99467.16,2025-02-24 14:50:37,Captured
951,951,NetBanking,134010.24,,Authorized
952,952,UPI,68130.84,2024-01-20 13:13:52,Captured
953,953,COD,75157.86,2024-08-30 08:58:18,Captured
954,954,UPI,130238.96,,Authorized
955,955,Card,26743.7,2024-06-13 15:18:43,Captured
956,956,COD,0.0,,Failed
957,957,NetBanking,44019.9,2025-02-16 04:41:55,Captured
958,958,UPI,0.0,,Failed
959,959,COD,141532.39,2025-07-26 15:54:22,Captured
960,960,COD,119904.52,2024-08-27 17:34:20,Captured
961,961,UPI,14833.07,2025-06-01 08:30:40,Captured
962,962,NetBanking,131443.27,2025-08-21 04:01:27,Captured
963,963,NetBanking,40792.6,2025-01-09 21:41:32,Captured
964,964,NetBanking,18684.12,2025-07-03 17:01:54,Captured
965,965,UPI,0.0,,Failed
966,966,NetBanking,162043.5,2025-03-25 16:32:37,Captured
967,967,NetBanking,0.0,,Failed
968,968,Card,53777.32,2024-10-15 16:36:11,Captured
969,969,UPI,56166.82,2024-08-04 05:23:47,Refunded
970,970,NetBanking,159492.34,2024-10-10 10:09:26,Captured
971,971,Card,4878.12,2024-12-18 06:47:30,Captured
972,972,NetBanking,0.0,,Failed
973,973,UPI,50320.75,2025-05-22 21:47:31,Captured
974,974,Card,0.0,,Failed
975,975,UPI,58465.76,2024-06-16 21:00:46,Captured
976,976,Card,0.0,,Failed
977,977,UPI,157571.3,2024-04-11 22:39:34,Captured
978,978,Card,54505.38,2025-06-13 05:14:49,Captured
979,979,NetBanking,66333.7,2024-09-29 00:25:57,Captured
980,980,UPI,3409.02,2024-04-22 05:36:34,Captured
981,981,UPI,0.0,,Failed
982,982,UPI,53581.44,2024-01-11 06:59:57,Captured
983,983,UPI,137705.47,2024-02-11 09:18:06,Refunded
984,984,NetBanking,52648.06,2024-09-07 13:09:54,Captured
985,985,NetBanking,33933.26,2025-08-16 00:13:43,Captured
986,986,NetBanking,12033.64,2024-05-16 06:05:00,Captured
987,987,NetBanking,48238.4,2025-08-10 23:04:04,Captured
988,988,COD,28557.18,,Authorized
989,989,COD,310371.86,2024-12-03 00:47:47,Captured
990,990,NetBanking,99638.02,2024-06-21 12:12:42,Captured
991,991,UPI,56520.58,2025-07-05 05:39:06,Captured
